:Data_List:  NOAAMgII.dat version 9.1
:Created:  2001 April 24
:Updated:  Daily
# The NOAA Mg II daily Index version 9.1
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center
# Please send comments and questions to Lawrence.Puga@noaa.gov or
# Rodney.Viereck@noaa.gov.
#
# Metadata:
# Year Month Day and Date in UTC
# MgII Core-to-wing ratio (no units)
# Data Source:
#     0 - No data (-999.0)
#     1 - NOAA TIROS and NOAA 9
#     2 - NOAA 11
#     3 - NOAA 9 (Alternate Algorithm)
#     4 - UARS SOLSTICE
#     5 - GOME Data
#     6 - NOAA 16
#
# Acknowledgements:  Tom Woods (CU LASP), Gary Rottman (CU LASP), and
# Giuliana de Toma (NCAR, HAO) for the SOLSTICE data.
# Mark Weber (U. Bremen, Germany) for the GOME data.
#
# The Mg II core-to-wing ratio is derived by taking the ratio of the h and
# k lines of the solar Mg II feature at 280 nm to the background or wings at
# approximately 278 nm and 282 nm.  The h and k lines are variable chromospheric
# emissions while the background emissions are more stable.  The result is a
# robust measure of chromospheric activity.  This ratio has been shown to be
# a good measure of solar UV and EUV emissions.
#
# Each of the data sets was scaled to the original NOAA TIROS NOAA 9 data
# set with a linear fit of the overlapping data.  The nature of the Mg II
# core-to-wing ratio and the quality of the data resulted in linear
# correlation coefficients between 0.98 and 0.999.
#
# References:
# Viereck and Puga, The NOAA Mg II core-to-wing solar index:
#   Construction of a 20-year time series of chromospheric variability from
#   multiple satellites., JGR, 104, pp9995-10005, May 1999.
# Viereck et al., The Mg II Index: A proxy for Solar EUV., GRL, 28,
#   pp1343-1346, April 2001.
#
#
# UTC Date and Time
#
# Year Month Day Date   MgII   Source
#------------------------------------
 1980  5 18  5/18/1980  -999.0   0
 1980  5 19  5/19/1980  0.2827   1
 1980  5 20  5/20/1980  0.2832   1
 1980  5 21  5/21/1980  0.2849   1
 1980  5 22  5/22/1980  0.2873   1
 1980  5 23  5/23/1980  0.2872   1
 1980  5 24  5/24/1980  -999.0   0
 1980  5 25  5/25/1980  0.2875   1
 1980  5 26  5/26/1980  -999.0   0
 1980  5 27  5/27/1980  0.2861   1
 1980  5 28  5/28/1980  0.2855   1
 1980  5 29  5/29/1980  0.2843   1
 1980  5 30  5/30/1980  -999.0   0
 1980  5 31  5/31/1980  0.2811   1
 1980  6 01  6/01/1980  0.2792   1
 1980  6 02  6/02/1980  0.2776   1
 1980  6 03  6/03/1980  -999.0   0
 1980  6 04  6/04/1980  0.2772   1
 1980  6 05  6/05/1980  0.2776   1
 1980  6 06  6/06/1980  0.2765   1
 1980  6 07  6/07/1980  -999.0   0
 1980  6 08  6/08/1980  0.2760   1
 1980  6 09  6/09/1980  0.2771   1
 1980  6 10  6/10/1980  0.2772   1
 1980  6 11  6/11/1980  -999.0   0
 1980  6 12  6/12/1980  0.2790   1
 1980  6 13  6/13/1980  0.2803   1
 1980  6 14  6/14/1980  0.2804   1
 1980  6 15  6/15/1980  -999.0   0
 1980  6 16  6/16/1980  0.2804   1
 1980  6 17  6/17/1980  0.2821   1
 1980  6 18  6/18/1980  0.2824   1
 1980  6 19  6/19/1980  -999.0   0
 1980  6 20  6/20/1980  0.2845   1
 1980  6 21  6/21/1980  0.2849   1
 1980  6 22  6/22/1980  0.2855   1
 1980  6 23  6/23/1980  0.2855   1
 1980  6 24  6/24/1980  0.2849   1
 1980  6 25  6/25/1980  0.2839   1
 1980  6 26  6/26/1980  0.2829   1
 1980  6 27  6/27/1980  -999.0   0
 1980  6 28  6/28/1980  0.2806   1
 1980  6 29  6/29/1980  0.2793   1
 1980  6 30  6/30/1980  0.2779   1
 1980  7 01  7/01/1980  -999.0   0
 1980  7 02  7/02/1980  0.2760   1
 1980  7 03  7/03/1980  0.2753   1
 1980  7 04  7/04/1980  0.2746   1
 1980  7 05  7/05/1980  -999.0   0
 1980  7 06  7/06/1980  -999.0   0
 1980  7 07  7/07/1980  0.2748   1
 1980  7 08  7/08/1980  0.2749   1
 1980  7 09  7/09/1980  -999.0   0
 1980  7 10  7/10/1980  0.2756   1
 1980  7 11  7/11/1980  0.2764   1
 1980  7 12  7/12/1980  0.2778   1
 1980  7 13  7/13/1980  -999.0   0
 1980  7 14  7/14/1980  0.2814   1
 1980  7 15  7/15/1980  0.2830   1
 1980  7 16  7/16/1980  0.2850   1
 1980  7 17  7/17/1980  -999.0   0
 1980  7 18  7/18/1980  0.2872   1
 1980  7 19  7/19/1980  0.2882   1
 1980  7 20  7/20/1980  0.2890   1
 1980  7 21  7/21/1980  -999.0   0
 1980  7 22  7/22/1980  0.2869   1
 1980  7 23  7/23/1980  0.2853   1
 1980  7 24  7/24/1980  0.2836   1
 1980  7 25  7/25/1980  -999.0   0
 1980  7 26  7/26/1980  0.2816   1
 1980  7 27  7/27/1980  0.2806   1
 1980  7 28  7/28/1980  0.2792   1
 1980  7 29  7/29/1980  -999.0   0
 1980  7 30  7/30/1980  0.2768   1
 1980  7 31  7/31/1980  0.2760   1
 1980  8 01  8/01/1980  0.2756   1
 1980  8 02  8/02/1980  -999.0   0
 1980  8 03  8/03/1980  0.2741   1
 1980  8 04  8/04/1980  0.2735   1
 1980  8 05  8/05/1980  0.2733   1
 1980  8 06  8/06/1980  -999.0   0
 1980  8 07  8/07/1980  0.2744   1
 1980  8 08  8/08/1980  0.2760   1
 1980  8 09  8/09/1980  0.2778   1
 1980  8 10  8/10/1980  -999.0   0
 1980  8 11  8/11/1980  0.2808   1
 1980  8 12  8/12/1980  0.2821   1
 1980  8 13  8/13/1980  0.2835   1
 1980  8 14  8/14/1980  -999.0   0
 1980  8 15  8/15/1980  0.2845   1
 1980  8 16  8/16/1980  0.2849   1
 1980  8 17  8/17/1980  0.2844   1
 1980  8 18  8/18/1980  -999.0   0
 1980  8 19  8/19/1980  0.2829   1
 1980  8 20  8/20/1980  0.2819   1
 1980  8 21  8/21/1980  0.2808   1
 1980  8 22  8/22/1980  -999.0   0
 1980  8 23  8/23/1980  0.2780   1
 1980  8 24  8/24/1980  0.2773   1
 1980  8 25  8/25/1980  0.2759   1
 1980  8 26  8/26/1980  -999.0   0
 1980  8 27  8/27/1980  0.2752   1
 1980  8 28  8/28/1980  0.2756   1
 1980  8 29  8/29/1980  0.2759   1
 1980  8 30  8/30/1980  -999.0   0
 1980  8 31  8/31/1980  0.2774   1
 1980  9 01  9/01/1980  0.2781   1
 1980  9 02  9/02/1980  0.2792   1
 1980  9 03  9/03/1980  -999.0   0
 1980  9 04  9/04/1980  0.2813   1
 1980  9 05  9/05/1980  0.2818   1
 1980  9 06  9/06/1980  0.2823   1
 1980  9 07  9/07/1980  -999.0   0
 1980  9 08  9/08/1980  0.2825   1
 1980  9 09  9/09/1980  0.2820   1
 1980  9 10  9/10/1980  0.2817   1
 1980  9 11  9/11/1980  -999.0   0
 1980  9 12  9/12/1980  0.2815   1
 1980  9 13  9/13/1980  0.2811   1
 1980  9 14  9/14/1980  0.2804   1
 1980  9 15  9/15/1980  -999.0   0
 1980  9 16  9/16/1980  0.2792   1
 1980  9 17  9/17/1980  0.2786   1
 1980  9 18  9/18/1980  0.2780   1
 1980  9 19  9/19/1980  -999.0   0
 1980  9 20  9/20/1980  0.2772   1
 1980  9 21  9/21/1980  0.2765   1
 1980  9 22  9/22/1980  0.2763   1
 1980  9 23  9/23/1980  -999.0   0
 1980  9 24  9/24/1980  0.2770   1
 1980  9 25  9/25/1980  0.2776   1
 1980  9 26  9/26/1980  0.2781   1
 1980  9 27  9/27/1980  -999.0   0
 1980  9 28  9/28/1980  0.2793   1
 1980  9 29  9/29/1980  0.2801   1
 1980  9 30  9/30/1980  0.2808   1
 1980 10 01 10/01/1980  -999.0   0
 1980 10 02 10/02/1980  0.2809   1
 1980 10 03 10/03/1980  0.2809   1
 1980 10 04 10/04/1980  0.2808   1
 1980 10 05 10/05/1980  -999.0   0
 1980 10 06 10/06/1980  0.2800   1
 1980 10 07 10/07/1980  0.2802   1
 1980 10 08 10/08/1980  0.2812   1
 1980 10 09 10/09/1980  -999.0   0
 1980 10 10 10/10/1980  0.2829   1
 1980 10 11 10/11/1980  0.2836   1
 1980 10 12 10/12/1980  0.2842   1
 1980 10 13 10/13/1980  -999.0   0
 1980 10 14 10/14/1980  0.2838   1
 1980 10 15 10/15/1980  0.2830   1
 1980 10 16 10/16/1980  0.2822   1
 1980 10 17 10/17/1980  0.2807   1
 1980 10 18 10/18/1980  0.2798   1
 1980 10 19 10/19/1980  0.2795   1
 1980 10 20 10/20/1980  0.2793   1
 1980 10 21 10/21/1980  -999.0   0
 1980 10 22 10/22/1980  0.2800   1
 1980 10 23 10/23/1980  0.2796   1
 1980 10 24 10/24/1980  0.2795   1
 1980 10 25 10/25/1980  -999.0   0
 1980 10 26 10/26/1980  0.2792   1
 1980 10 27 10/27/1980  0.2795   1
 1980 10 28 10/28/1980  0.2797   1
 1980 10 29 10/29/1980  -999.0   0
 1980 10 30 10/30/1980  0.2807   1
 1980 10 31 10/31/1980  0.2814   1
 1980 11 01 11/01/1980  0.2823   1
 1980 11 02 11/02/1980  -999.0   0
 1980 11 03 11/03/1980  0.2837   1
 1980 11 04 11/04/1980  0.2840   1
 1980 11 05 11/05/1980  0.2845   1
 1980 11 06 11/06/1980  -999.0   0
 1980 11 07 11/07/1980  0.2846   1
 1980 11 08 11/08/1980  0.2843   1
 1980 11 09 11/09/1980  0.2834   1
 1980 11 10 11/10/1980  -999.0   0
 1980 11 11 11/11/1980  0.2820   1
 1980 11 12 11/12/1980  0.2805   1
 1980 11 13 11/13/1980  0.2791   1
 1980 11 14 11/14/1980  -999.0   0
 1980 11 15 11/15/1980  0.2781   1
 1980 11 16 11/16/1980  0.2779   1
 1980 11 17 11/17/1980  0.2779   1
 1980 11 18 11/18/1980  -999.0   0
 1980 11 19 11/19/1980  0.2783   1
 1980 11 20 11/20/1980  0.2790   1
 1980 11 21 11/21/1980  0.2789   1
 1980 11 22 11/22/1980  -999.0   0
 1980 11 23 11/23/1980  0.2789   1
 1980 11 24 11/24/1980  0.2784   1
 1980 11 25 11/25/1980  0.2786   1
 1980 11 26 11/26/1980  -999.0   0
 1980 11 27 11/27/1980  0.2794   1
 1980 11 28 11/28/1980  0.2802   1
 1980 11 29 11/29/1980  0.2809   1
 1980 11 30 11/30/1980  -999.0   0
 1980 12 01 12/01/1980  0.2839   1
 1980 12 02 12/02/1980  0.2847   1
 1980 12 03 12/03/1980  0.2845   1
 1980 12 04 12/04/1980  -999.0   0
 1980 12 05 12/05/1980  0.2837   1
 1980 12 06 12/06/1980  0.2822   1
 1980 12 07 12/07/1980  -999.0   0
 1980 12 08 12/08/1980  -999.0   0
 1980 12 09 12/09/1980  0.2793   1
 1980 12 10 12/10/1980  0.2795   1
 1980 12 11 12/11/1980  0.2808   1
 1980 12 12 12/12/1980  -999.0   0
 1980 12 13 12/13/1980  0.2832   1
 1980 12 14 12/14/1980  0.2845   1
 1980 12 15 12/15/1980  0.2850   1
 1980 12 16 12/16/1980  -999.0   0
 1980 12 17 12/17/1980  0.2867   1
 1980 12 18 12/18/1980  0.2862   1
 1980 12 19 12/19/1980  0.2853   1
 1980 12 20 12/20/1980  -999.0   0
 1980 12 21 12/21/1980  0.2840   1
 1980 12 22 12/22/1980  0.2826   1
 1980 12 23 12/23/1980  0.2826   1
 1980 12 24 12/24/1980  -999.0   0
 1980 12 25 12/25/1980  0.2824   1
 1980 12 26 12/26/1980  0.2828   1
 1980 12 27 12/27/1980  0.2827   1
 1980 12 28 12/28/1980  -999.0   0
 1980 12 29 12/29/1980  0.2845   1
 1980 12 30 12/30/1980  0.2845   1
 1980 12 31 12/31/1980  0.2847   1
 1981  1 01  1/01/1981  -999.0   0
 1981  1 02  1/02/1981  0.2828   1
 1981  1 03  1/03/1981  0.2823   1
 1981  1 04  1/04/1981  0.2799   1
 1981  1 05  1/05/1981  -999.0   0
 1981  1 06  1/06/1981  0.2768   1
 1981  1 07  1/07/1981  0.2765   1
 1981  1 08  1/08/1981  0.2778   1
 1981  1 09  1/09/1981  -999.0   0
 1981  1 10  1/10/1981  0.2785   1
 1981  1 11  1/11/1981  0.2799   1
 1981  1 12  1/12/1981  0.2806   1
 1981  1 13  1/13/1981  -999.0   0
 1981  1 14  1/14/1981  0.2806   1
 1981  1 15  1/15/1981  0.2793   1
 1981  1 16  1/16/1981  0.2785   1
 1981  1 17  1/17/1981  -999.0   0
 1981  1 18  1/18/1981  0.2768   1
 1981  1 19  1/19/1981  0.2766   1
 1981  1 20  1/20/1981  0.2774   1
 1981  1 21  1/21/1981  -999.0   0
 1981  1 22  1/22/1981  0.2797   1
 1981  1 23  1/23/1981  0.2806   1
 1981  1 24  1/24/1981  -999.0   0
 1981  1 25  1/25/1981  -999.0   0
 1981  1 26  1/26/1981  0.2817   1
 1981  1 27  1/27/1981  0.2815   1
 1981  1 28  1/28/1981  0.2817   1
 1981  1 29  1/29/1981  -999.0   0
 1981  1 30  1/30/1981  0.2817   1
 1981  1 31  1/31/1981  0.2819   1
 1981  2 01  2/01/1981  0.2815   1
 1981  2 02  2/02/1981  -999.0   0
 1981  2 03  2/03/1981  0.2814   1
 1981  2 04  2/04/1981  0.2813   1
 1981  2 05  2/05/1981  -999.0   0
 1981  2 06  2/06/1981  -999.0   0
 1981  2 07  2/07/1981  0.2820   1
 1981  2 08  2/08/1981  0.2810   1
 1981  2 09  2/09/1981  0.2795   1
 1981  2 10  2/10/1981  -999.0   0
 1981  2 11  2/11/1981  -999.0   0
 1981  2 12  2/12/1981  0.2796   1
 1981  2 13  2/13/1981  -999.0   0
 1981  2 14  2/14/1981  -999.0   0
 1981  2 15  2/15/1981  0.2786   1
 1981  2 16  2/16/1981  0.2789   1
 1981  2 17  2/17/1981  0.2781   1
 1981  2 18  2/18/1981  -999.0   0
 1981  2 19  2/19/1981  0.2793   1
 1981  2 20  2/20/1981  0.2793   1
 1981  2 21  2/21/1981  0.2789   1
 1981  2 22  2/22/1981  -999.0   0
 1981  2 23  2/23/1981  0.2790   1
 1981  2 24  2/24/1981  0.2796   1
 1981  2 25  2/25/1981  0.2802   1
 1981  2 26  2/26/1981  -999.0   0
 1981  2 27  2/27/1981  0.2824   1
 1981  2 28  2/28/1981  0.2824   1
 1981  3 01  3/01/1981  0.2820   1
 1981  3 02  3/02/1981  -999.0   0
 1981  3 03  3/03/1981  0.2830   1
 1981  3 04  3/04/1981  0.2838   1
 1981  3 05  3/05/1981  0.2836   1
 1981  3 06  3/06/1981  -999.0   0
 1981  3 07  3/07/1981  0.2823   1
 1981  3 08  3/08/1981  -999.0   0
 1981  3 09  3/09/1981  0.2824   1
 1981  3 10  3/10/1981  -999.0   0
 1981  3 11  3/11/1981  0.2820   1
 1981  3 12  3/12/1981  0.2820   1
 1981  3 13  3/13/1981  0.2818   1
 1981  3 14  3/14/1981  -999.0   0
 1981  3 15  3/15/1981  0.2806   1
 1981  3 16  3/16/1981  -999.0   0
 1981  3 17  3/17/1981  -999.0   0
 1981  3 18  3/18/1981  -999.0   0
 1981  3 19  3/19/1981  0.2789   1
 1981  3 20  3/20/1981  0.2797   1
 1981  3 21  3/21/1981  0.2799   1
 1981  3 22  3/22/1981  -999.0   0
 1981  3 23  3/23/1981  -999.0   0
 1981  3 24  3/24/1981  0.2824   1
 1981  3 25  3/25/1981  0.2824   1
 1981  3 26  3/26/1981  -999.0   0
 1981  3 27  3/27/1981  0.2814   1
 1981  3 28  3/28/1981  0.2822   1
 1981  3 29  3/29/1981  0.2833   1
 1981  3 30  3/30/1981  -999.0   0
 1981  3 31  3/31/1981  -999.0   0
 1981  4 01  4/01/1981  0.2838   1
 1981  4 02  4/02/1981  0.2852   1
 1981  4 03  4/03/1981  -999.0   0
 1981  4 04  4/04/1981  0.2853   1
 1981  4 05  4/05/1981  0.2862   1
 1981  4 06  4/06/1981  0.2868   1
 1981  4 07  4/07/1981  -999.0   0
 1981  4 08  4/08/1981  0.2873   1
 1981  4 09  4/09/1981  0.2877   1
 1981  4 10  4/10/1981  0.2880   1
 1981  4 11  4/11/1981  -999.0   0
 1981  4 12  4/12/1981  0.2847   1
 1981  4 13  4/13/1981  0.2838   1
 1981  4 14  4/14/1981  0.2831   1
 1981  4 15  4/15/1981  -999.0   0
 1981  4 16  4/16/1981  0.2827   1
 1981  4 17  4/17/1981  0.2838   1
 1981  4 18  4/18/1981  0.2838   1
 1981  4 19  4/19/1981  -999.0   0
 1981  4 20  4/20/1981  0.2836   1
 1981  4 21  4/21/1981  0.2815   1
 1981  4 22  4/22/1981  0.2803   1
 1981  4 23  4/23/1981  -999.0   0
 1981  4 24  4/24/1981  0.2803   1
 1981  4 25  4/25/1981  0.2801   1
 1981  4 26  4/26/1981  0.2803   1
 1981  4 27  4/27/1981  -999.0   0
 1981  4 28  4/28/1981  0.2811   1
 1981  4 29  4/29/1981  0.2822   1
 1981  4 30  4/30/1981  0.2825   1
 1981  5 01  5/01/1981  -999.0   0
 1981  5 02  5/02/1981  0.2850   1
 1981  5 03  5/03/1981  0.2860   1
 1981  5 04  5/04/1981  0.2863   1
 1981  5 05  5/05/1981  -999.0   0
 1981  5 06  5/06/1981  0.2854   1
 1981  5 07  5/07/1981  0.2854   1
 1981  5 08  5/08/1981  0.2854   1
 1981  5 09  5/09/1981  -999.0   0
 1981  5 10  5/10/1981  0.2829   1
 1981  5 11  5/11/1981  0.2818   1
 1981  5 12  5/12/1981  0.2811   1
 1981  5 13  5/13/1981  -999.0   0
 1981  5 14  5/14/1981  0.2818   1
 1981  5 15  5/15/1981  0.2816   1
 1981  5 16  5/16/1981  0.2818   1
 1981  5 17  5/17/1981  -999.0   0
 1981  5 18  5/18/1981  0.2803   1
 1981  5 19  5/19/1981  0.2783   1
 1981  5 20  5/20/1981  0.2784   1
 1981  5 21  5/21/1981  -999.0   0
 1981  5 22  5/22/1981  0.2788   1
 1981  5 23  5/23/1981  0.2777   1
 1981  5 24  5/24/1981  0.2782   1
 1981  5 25  5/25/1981  -999.0   0
 1981  5 26  5/26/1981  0.2796   1
 1981  5 27  5/27/1981  0.2804   1
 1981  5 28  5/28/1981  0.2817   1
 1981  5 29  5/29/1981  -999.0   0
 1981  5 30  5/30/1981  0.2807   1
 1981  5 31  5/31/1981  0.2790   1
 1981  6 01  6/01/1981  0.2782   1
 1981  6 02  6/02/1981  -999.0   0
 1981  6 03  6/03/1981  0.2771   1
 1981  6 04  6/04/1981  0.2765   1
 1981  6 05  6/05/1981  0.2755   1
 1981  6 06  6/06/1981  -999.0   0
 1981  6 07  6/07/1981  0.2761   1
 1981  6 08  6/08/1981  0.2763   1
 1981  6 09  6/09/1981  0.2765   1
 1981  6 10  6/10/1981  -999.0   0
 1981  6 11  6/11/1981  0.2777   1
 1981  6 12  6/12/1981  0.2773   1
 1981  6 13  6/13/1981  0.2779   1
 1981  6 14  6/14/1981  -999.0   0
 1981  6 15  6/15/1981  0.2778   1
 1981  6 16  6/16/1981  0.2782   1
 1981  6 17  6/17/1981  0.2793   1
 1981  6 18  6/18/1981  -999.0   0
 1981  6 19  6/19/1981  0.2787   1
 1981  6 20  6/20/1981  0.2771   1
 1981  6 21  6/21/1981  0.2780   1
 1981  6 22  6/22/1981  -999.0   0
 1981  6 23  6/23/1981  0.2781   1
 1981  6 24  6/24/1981  0.2780   1
 1981  6 25  6/25/1981  0.2779   1
 1981  6 26  6/26/1981  -999.0   0
 1981  6 27  6/27/1981  0.2792   1
 1981  6 28  6/28/1981  0.2783   1
 1981  6 29  6/29/1981  0.2788   1
 1981  6 30  6/30/1981  -999.0   0
 1981  7 01  7/01/1981  0.2773   1
 1981  7 02  7/02/1981  0.2770   1
 1981  7 03  7/03/1981  0.2763   1
 1981  7 04  7/04/1981  -999.0   0
 1981  7 05  7/05/1981  0.2753   1
 1981  7 06  7/06/1981  0.2747   1
 1981  7 07  7/07/1981  0.2743   1
 1981  7 08  7/08/1981  -999.0   0
 1981  7 09  7/09/1981  0.2749   1
 1981  7 10  7/10/1981  0.2765   1
 1981  7 11  7/11/1981  0.2778   1
 1981  7 12  7/12/1981  -999.0   0
 1981  7 13  7/13/1981  0.2801   1
 1981  7 14  7/14/1981  0.2808   1
 1981  7 15  7/15/1981  0.2813   1
 1981  7 16  7/16/1981  -999.0   0
 1981  7 17  7/17/1981  0.2812   1
 1981  7 18  7/18/1981  0.2806   1
 1981  7 19  7/19/1981  0.2806   1
 1981  7 20  7/20/1981  -999.0   0
 1981  7 21  7/21/1981  0.2787   1
 1981  7 22  7/22/1981  0.2793   1
 1981  7 23  7/23/1981  0.2808   1
 1981  7 24  7/24/1981  -999.0   0
 1981  7 25  7/25/1981  0.2823   1
 1981  7 26  7/26/1981  0.2824   1
 1981  7 27  7/27/1981  0.2822   1
 1981  7 28  7/28/1981  -999.0   0
 1981  7 29  7/29/1981  0.2809   1
 1981  7 30  7/30/1981  0.2803   1
 1981  7 31  7/31/1981  0.2786   1
 1981  8 01  8/01/1981  -999.0   0
 1981  8 02  8/02/1981  0.2762   1
 1981  8 03  8/03/1981  0.2746   1
 1981  8 04  8/04/1981  0.2742   1
 1981  8 05  8/05/1981  -999.0   0
 1981  8 06  8/06/1981  0.2748   1
 1981  8 07  8/07/1981  0.2759   1
 1981  8 08  8/08/1981  0.2765   1
 1981  8 09  8/09/1981  -999.0   0
 1981  8 10  8/10/1981  0.2786   1
 1981  8 11  8/11/1981  0.2801   1
 1981  8 12  8/12/1981  0.2808   1
 1981  8 13  8/13/1981  -999.0   0
 1981  8 14  8/14/1981  0.2812   1
 1981  8 15  8/15/1981  0.2813   1
 1981  8 16  8/16/1981  0.2809   1
 1981  8 17  8/17/1981  -999.0   0
 1981  8 18  8/18/1981  0.2831   1
 1981  8 19  8/19/1981  0.2844   1
 1981  8 20  8/20/1981  0.2862   1
 1981  8 21  8/21/1981  -999.0   0
 1981  8 22  8/22/1981  0.2877   1
 1981  8 23  8/23/1981  0.2884   1
 1981  8 24  8/24/1981  0.2885   1
 1981  8 25  8/25/1981  -999.0   0
 1981  8 26  8/26/1981  0.2883   1
 1981  8 27  8/27/1981  0.2874   1
 1981  8 28  8/28/1981  0.2864   1
 1981  8 29  8/29/1981  -999.0   0
 1981  8 30  8/30/1981  0.2847   1
 1981  8 31  8/31/1981  0.2846   1
 1981  9 01  9/01/1981  0.2852   1
 1981  9 02  9/02/1981  -999.0   0
 1981  9 03  9/03/1981  0.2853   1
 1981  9 04  9/04/1981  0.2848   1
 1981  9 05  9/05/1981  0.2851   1
 1981  9 06  9/06/1981  -999.0   0
 1981  9 07  9/07/1981  0.2862   1
 1981  9 08  9/08/1981  0.2862   1
 1981  9 09  9/09/1981  0.2856   1
 1981  9 10  9/10/1981  -999.0   0
 1981  9 11  9/11/1981  0.2835   1
 1981  9 12  9/12/1981  0.2825   1
 1981  9 13  9/13/1981  0.2825   1
 1981  9 14  9/14/1981  -999.0   0
 1981  9 15  9/15/1981  0.2829   1
 1981  9 16  9/16/1981  0.2835   1
 1981  9 17  9/17/1981  0.2836   1
 1981  9 18  9/18/1981  -999.0   0
 1981  9 19  9/19/1981  0.2843   1
 1981  9 20  9/20/1981  0.2839   1
 1981  9 21  9/21/1981  0.2843   1
 1981  9 22  9/22/1981  -999.0   0
 1981  9 23  9/23/1981  0.2834   1
 1981  9 24  9/24/1981  0.2829   1
 1981  9 25  9/25/1981  0.2822   1
 1981  9 26  9/26/1981  -999.0   0
 1981  9 27  9/27/1981  0.2833   1
 1981  9 28  9/28/1981  0.2839   1
 1981  9 29  9/29/1981  0.2840   1
 1981  9 30  9/30/1981  -999.0   0
 1981 10 01 10/01/1981  0.2846   1
 1981 10 02 10/02/1981  0.2854   1
 1981 10 03 10/03/1981  0.2857   1
 1981 10 04 10/04/1981  -999.0   0
 1981 10 05 10/05/1981  0.2847   1
 1981 10 06 10/06/1981  0.2851   1
 1981 10 07 10/07/1981  0.2836   1
 1981 10 08 10/08/1981  -999.0   0
 1981 10 09 10/09/1981  0.2811   1
 1981 10 10 10/10/1981  0.2811   1
 1981 10 11 10/11/1981  0.2800   1
 1981 10 12 10/12/1981  -999.0   0
 1981 10 13 10/13/1981  0.2809   1
 1981 10 14 10/14/1981  0.2828   1
 1981 10 15 10/15/1981  0.2834   1
 1981 10 16 10/16/1981  -999.0   0
 1981 10 17 10/17/1981  0.2854   1
 1981 10 18 10/18/1981  0.2854   1
 1981 10 19 10/19/1981  0.2851   1
 1981 10 20 10/20/1981  -999.0   0
 1981 10 21 10/21/1981  0.2833   1
 1981 10 22 10/22/1981  0.2820   1
 1981 10 23 10/23/1981  0.2815   1
 1981 10 24 10/24/1981  -999.0   0
 1981 10 25 10/25/1981  0.2812   1
 1981 10 26 10/26/1981  0.2813   1
 1981 10 27 10/27/1981  0.2809   1
 1981 10 28 10/28/1981  -999.0   0
 1981 10 29 10/29/1981  0.2832   1
 1981 10 30 10/30/1981  0.2847   1
 1981 10 31 10/31/1981  0.2858   1
 1981 11 01 11/01/1981  -999.0   0
 1981 11 02 11/02/1981  0.2851   1
 1981 11 03 11/03/1981  0.2859   1
 1981 11 04 11/04/1981  0.2857   1
 1981 11 05 11/05/1981  -999.0   0
 1981 11 06 11/06/1981  0.2862   1
 1981 11 07 11/07/1981  0.2854   1
 1981 11 08 11/08/1981  0.2851   1
 1981 11 09 11/09/1981  -999.0   0
 1981 11 10 11/10/1981  0.2848   1
 1981 11 11 11/11/1981  0.2848   1
 1981 11 12 11/12/1981  0.2844   1
 1981 11 13 11/13/1981  -999.0   0
 1981 11 14 11/14/1981  0.2842   1
 1981 11 15 11/15/1981  0.2835   1
 1981 11 16 11/16/1981  0.2809   1
 1981 11 17 11/17/1981  -999.0   0
 1981 11 18 11/18/1981  0.2793   1
 1981 11 19 11/19/1981  0.2778   1
 1981 11 20 11/20/1981  0.2774   1
 1981 11 21 11/21/1981  -999.0   0
 1981 11 22 11/22/1981  0.2762   1
 1981 11 23 11/23/1981  0.2763   1
 1981 11 24 11/24/1981  0.2772   1
 1981 11 25 11/25/1981  -999.0   0
 1981 11 26 11/26/1981  0.2790   1
 1981 11 27 11/27/1981  0.2804   1
 1981 11 28 11/28/1981  0.2820   1
 1981 11 29 11/29/1981  -999.0   0
 1981 11 30 11/30/1981  0.2841   1
 1981 12 01 12/01/1981  -999.0   0
 1981 12 02 12/02/1981  0.2854   1
 1981 12 03 12/03/1981  -999.0   0
 1981 12 04 12/04/1981  0.2859   1
 1981 12 05 12/05/1981  0.2865   1
 1981 12 06 12/06/1981  0.2873   1
 1981 12 07 12/07/1981  -999.0   0
 1981 12 08 12/08/1981  0.2879   1
 1981 12 09 12/09/1981  0.2892   1
 1981 12 10 12/10/1981  0.2893   1
 1981 12 11 12/11/1981  -999.0   0
 1981 12 12 12/12/1981  0.2876   1
 1981 12 13 12/13/1981  0.2864   1
 1981 12 14 12/14/1981  0.2823   1
 1981 12 15 12/15/1981  -999.0   0
 1981 12 16 12/16/1981  0.2779   1
 1981 12 17 12/17/1981  0.2758   1
 1981 12 18 12/18/1981  0.2751   1
 1981 12 19 12/19/1981  -999.0   0
 1981 12 20 12/20/1981  0.2736   1
 1981 12 21 12/21/1981  0.2741   1
 1981 12 22 12/22/1981  0.2754   1
 1981 12 23 12/23/1981  -999.0   0
 1981 12 24 12/24/1981  0.2794   1
 1981 12 25 12/25/1981  0.2809   1
 1981 12 26 12/26/1981  0.2819   1
 1981 12 27 12/27/1981  -999.0   0
 1981 12 28 12/28/1981  0.2832   1
 1981 12 29 12/29/1981  -999.0   0
 1981 12 30 12/30/1981  0.2837   1
 1981 12 31 12/31/1981  -999.0   0
 1982  1 01  1/01/1982  0.2825   1
 1982  1 02  1/02/1982  0.2829   1
 1982  1 03  1/03/1982  0.2830   1
 1982  1 04  1/04/1982  -999.0   0
